hhid,fhh,covid_shock,ag_comm,irrigation,drought,flood,extension_training,animal_ded_area,rice,feed_Chickens,feed_Cattle
HID582151,0,1,2,1,0,0,,1,0,1,1
HID582338,0,2,2,1,0,0,,1,1,,1
HID582357,1,1,2,,0,0,,1,0,1,
HID582392,0,1,2,1,1,0,,1,1,2,1
HID582520,0,1,2,1,0,0,,1,1,1,1
HID582558,0,1,2,1,0,0,,1,1,,1
HID582585,1,1,2,1,0,0,,1,1,1,
HID582624,1,1,2,0,0,0,,1,1,1,1
HID582660,0,1,2,1,0,0,,1,0,1,
HID582778,0,1,2,1,0,0,,1,1,2,2
HID582824,0,1,2,0,0,0,,1,1,1,
HID582996,1,1,2,1,0,0,,1,0,1,
HID583025,1,1,2,1,1,0,,1,1,1,1
HID583037,0,1,2,0,0,0,,1,1,1,1
HID583087,0,1,2,1,1,0,,1,1,1,1
HID583093,0,1,2,1,0,0,,1,0,1,
HID583311,1,1,2,1,0,0,,1,1,1,
HID583343,0,1,2,0,0,1,,1,1,2,
HID583353,0,1,2,1,0,0,,1,1,1,1
HID583400,0,1,2,1,1,0,,1,1,1,1
HID583438,0,1,2,1,0,0,,1,1,1,
HID583577,0,1,2,,0,0,,1,0,1,
HID583592,1,1,2,1,0,1,,1,1,1,
HID583827,1,1,1,1,0,0,,1,1,2,2
HID583839,0,1,2,1,1,0,,1,1,1,
HID583878,0,1,2,1,0,0,,1,1,2,1
HID583974,1,1,2,1,0,1,,1,0,2,
HID584137,0,1,2,1,0,1,,1,1,1,
HID584174,1,1,2,1,1,0,,1,1,1,1
HID584225,0,1,2,,0,0,,1,0,2,
HID584235,0,1,2,1,1,0,,1,1,1,
HID584254,0,1,2,1,0,0,,1,0,1,
HID584256,0,1,2,1,1,0,,1,1,1,
HID584349,0,1,2,0,0,0,,1,0,2,
HID584374,0,1,2,1,0,0,,1,1,1,
HID584393,0,1,2,0,1,0,,1,1,2,
HID584586,0,1,2,0,0,0,,1,0,2,
HID584635,1,1,2,1,0,0,,1,1,1,
HID584789,0,1,2,1,0,1,,1,1,2,1
HID584796,0,1,2,1,0,0,,1,1,1,
HID584824,1,1,2,1,0,0,,1,1,1,1
HID584931,0,1,2,1,0,0,,1,1,2,
HID585067,0,1,2,1,0,0,,1,1,2,
HID585195,0,1,2,1,0,0,,1,1,1,1
HID585335,0,1,2,1,1,0,,1,1,1,1
HID585375,0,1,2,1,0,0,,1,0,1,
HID585434,1,1,2,1,0,0,,1,0,1,
HID585451,0,1,2,1,0,0,,1,1,1,1
HID585526,0,1,2,1,0,0,,1,0,,
HID585584,0,1,2,1,0,0,,1,1,1,1
HID585773,0,1,2,,0,0,,1,0,,1
HID585779,0,1,2,,0,0,,1,0,1,1
HID585919,1,2,2,0,0,1,,1,1,1,1
HID585936,0,1,2,1,0,0,,1,0,1,1
HID585955,0,1,2,1,0,0,,1,0,1,
HID585977,0,1,2,0,1,0,,1,1,,
HID586020,0,1,2,1,0,0,,1,1,1,1
HID586084,0,1,2,1,0,0,,1,1,1,
HID586114,1,1,2,1,0,0,,1,1,2,2
HID586324,0,1,2,,0,0,,0,0,2,
HID586379,1,2,2,1,1,0,,1,1,1,
HID586421,0,2,2,,0,0,,1,0,,1
HID586426,0,1,2,1,1,0,,1,1,1,1
HID586493,1,1,2,1,1,0,,1,1,1,
HID586509,0,1,2,1,0,0,,1,1,1,
HID586516,1,1,2,1,1,0,,1,1,1,
HID586549,0,1,2,0,0,0,,1,1,2,2
HID586551,0,1,2,1,0,1,,1,1,1,
HID586591,0,1,2,1,0,0,,1,1,1,1
HID586672,0,1,2,1,0,0,,1,1,1,
HID586759,0,2,2,0,0,1,,1,0,,1
HID586785,0,1,1,1,0,0,,1,1,1,1
HID586960,0,2,2,1,0,0,,1,0,2,
HID587086,0,1,2,0,0,0,,1,1,1,1
HID587153,0,1,2,0,0,0,,1,1,1,1
HID587165,1,1,2,1,0,0,,1,1,1,1
HID587254,0,1,2,,0,0,,1,0,,
HID587478,0,1,2,0,0,0,,1,1,,1
HID587500,0,1,2,0,0,0,,1,1,1,1
HID587549,1,1,2,1,0,0,,1,0,2,
HID587576,0,1,2,0,0,0,,1,0,2,
HID587598,1,1,2,1,1,0,,1,1,1,
HID587622,0,1,2,1,1,0,,1,1,1,1
HID587775,0,1,2,1,0,0,,1,1,1,
HID587958,0,1,2,1,0,0,,1,1,1,
HID588107,0,1,2,1,0,0,,1,1,2,
HID588168,0,1,2,1,0,1,,1,0,,1
HID588180,0,1,2,1,0,0,,1,1,,2
HID588279,0,2,2,1,0,0,,1,1,1,
HID588347,1,2,2,0,0,0,,1,0,1,
HID588411,1,1,2,1,0,0,,1,1,,1
HID588561,0,1,2,0,0,0,,1,1,1,
HID588699,0,1,2,1,0,0,,1,1,1,
HID588753,0,1,2,,0,0,,1,0,1,
HID588881,0,1,2,0,0,0,,1,1,1,1
HID588968,0,1,2,1,0,0,,1,1,1,
HID589107,0,1,2,0,0,0,,1,1,1,1
HID589110,0,1,2,0,0,0,,1,1,2,
HID589267,0,1,2,1,1,0,,1,1,2,1
HID589504,1,1,2,0,0,0,,1,0,1,
HID589513,0,1,2,0,0,0,,1,1,,1
HID589525,0,1,2,1,0,0,,1,1,1,1
HID589529,0,1,2,1,1,0,,1,1,2,
HID589567,1,1,2,1,1,0,,1,0,1,
HID589582,0,1,2,0,0,0,,1,0,1,
HID589711,0,1,2,1,0,0,,1,1,1,
HID589738,0,1,2,1,1,0,,1,1,1,
HID589770,0,1,2,1,0,0,,1,1,1,1
HID589799,0,1,2,1,0,0,,1,0,2,1
HID589873,0,2,2,1,0,0,,1,0,,1
HID589921,0,1,2,1,0,0,,1,0,1,
HID590057,1,1,2,1,1,0,,1,1,1,
HID590102,0,1,2,1,1,0,,1,1,1,
HID590206,1,1,2,1,0,0,,1,1,1,1
HID590347,1,1,2,,0,0,,1,0,2,
HID590359,1,2,2,1,0,0,,1,1,1,1
HID590399,0,1,2,1,0,0,,1,1,1,1
HID590606,0,1,2,0,0,0,,0,1,1,
HID590641,0,1,2,1,1,0,,1,1,1,
HID590865,0,1,2,1,0,0,,1,1,1,
HID590959,0,1,2,1,0,0,,1,1,1,1
HID590998,0,1,2,,0,0,,1,0,2,
HID591030,0,1,2,1,1,0,,1,1,1,
HID591250,0,1,2,1,0,0,,1,1,2,
HID591366,0,1,2,1,0,0,,1,0,1,
HID591384,0,1,2,1,1,0,,1,1,1,1
HID591395,0,1,2,1,1,0,,1,1,1,
HID591410,1,1,2,1,0,0,,1,1,1,1
HID591414,0,1,2,1,0,0,,1,1,2,1
HID591422,1,1,2,1,1,0,,1,1,,
HID591456,1,1,2,1,0,0,,1,1,1,
HID591570,0,2,2,1,1,0,,1,1,2,
HID591589,0,1,2,1,0,0,,1,1,2,
HID591598,0,1,2,0,0,0,,1,1,1,
HID591727,0,1,2,1,0,0,,1,0,2,
HID591773,0,1,2,1,0,0,,1,1,2,1
HID591807,1,1,2,0,0,0,,1,0,1,
HID591888,0,1,2,1,1,0,,1,1,,1
HID591936,0,2,2,1,1,0,,1,1,1,
HID591947,0,1,2,1,0,0,,1,1,1,1
HID591948,0,1,2,1,0,0,1,1,1,2,
HID592051,0,1,2,0,1,0,,1,1,1,
HID592290,1,1,2,0,0,0,,1,0,1,1
HID592425,1,1,2,1,0,0,,1,1,1,1
HID592478,0,1,2,0,0,0,,1,1,1,
HID592524,0,1,2,1,0,0,,1,1,1,1
HID592535,0,1,2,,0,0,,1,0,1,
HID592539,1,1,2,0,0,0,,1,0,1,
HID592689,0,1,2,1,0,0,,1,0,2,
HID592836,0,1,2,1,0,0,,1,1,1,
HID592929,0,1,2,1,1,0,,1,1,2,
HID592992,0,1,2,1,0,0,,1,1,1,1
HID593010,0,1,2,1,1,0,,1,0,1,
HID593300,0,1,2,1,0,0,,1,1,,1
HID593309,0,1,2,,0,1,,1,0,1,1
HID593313,0,1,2,0,0,0,,1,1,1,
HID593324,0,1,2,1,1,0,,0,1,1,1
HID593540,0,1,2,1,0,0,,1,1,1,
HID593588,0,1,2,1,0,0,,1,1,,1
HID593631,0,1,2,0,0,0,,1,0,,1
HID593903,0,2,2,1,1,1,,1,0,1,
HID593942,1,1,2,1,0,0,,1,1,1,1
HID593955,0,1,2,1,0,0,,1,1,1,1
HID594048,0,1,2,,0,0,,1,0,1,
HID594319,0,1,2,1,0,0,,1,1,1,1
HID594430,0,1,2,1,0,0,,1,1,1,
HID594480,0,1,2,0,0,0,,1,1,1,
HID594497,0,1,2,0,0,0,,1,1,1,
HID594557,0,1,2,,0,0,,1,0,2,
HID594558,1,1,2,1,0,0,,1,1,1,1
HID594584,0,1,2,1,1,0,,1,1,1,1
HID594628,0,1,2,1,0,1,,1,1,2,1
HID594686,1,1,2,1,0,0,,1,1,1,
HID594703,0,1,2,1,0,0,,1,1,1,1
HID594734,0,1,2,,0,0,,1,0,1,
HID594905,0,1,2,1,0,1,,1,1,2,1
HID594997,0,2,2,1,1,0,,1,1,2,1
HID595022,0,1,2,1,1,0,,1,0,2,
HID595266,0,1,2,1,0,0,,1,0,1,
HID595338,0,1,2,1,1,0,,1,1,1,
HID595380,0,1,2,1,0,0,,1,0,1,1
HID595398,0,1,2,0,1,0,,1,1,1,1
HID595435,0,1,2,1,0,0,,1,1,2,2
HID595451,0,1,2,1,0,0,,1,1,1,1
HID595478,0,1,2,,0,0,,1,0,2,
HID595589,0,2,2,0,1,0,,1,1,1,
HID595651,0,1,2,1,0,0,,1,1,,1
HID595712,1,1,2,1,0,0,,1,1,1,
HID595816,0,1,2,1,0,0,,1,1,,1
HID595844,1,1,2,0,1,0,,1,0,1,
HID595928,0,1,2,1,1,0,,1,1,2,1
HID595937,1,1,2,,0,0,,1,0,1,
HID595940,0,1,2,0,0,0,,1,0,1,
HID595969,0,1,2,1,0,0,,1,1,1,
HID596055,0,2,2,1,0,0,,1,0,1,1
HID596070,1,1,2,1,0,0,,1,1,1,
HID596134,1,1,2,1,0,0,,1,0,1,
HID596187,0,1,2,,0,0,,1,0,1,
HID596215,0,1,2,0,0,0,,1,0,,1
HID596247,1,1,2,1,0,0,,1,1,1,1
HID596297,0,1,2,0,0,0,,1,1,,1
HID596632,0,1,2,1,0,0,,1,1,1,
HID596635,0,1,2,1,0,0,,1,1,1,1
HID596687,1,1,2,,0,0,1,1,0,1,
HID596688,0,1,2,1,1,0,,1,1,,1
HID596753,1,1,2,1,0,0,,1,1,1,1
HID596765,0,1,2,1,0,0,,1,1,1,1
HID596778,0,1,2,1,0,0,,1,0,2,
HID596823,0,1,2,1,0,0,,1,0,2,
HID596898,1,1,2,1,1,0,,1,1,1,
HID596902,1,1,2,1,0,0,,1,0,2,
HID597002,0,1,2,1,0,0,,1,1,1,
HID597139,0,1,2,1,0,0,,1,1,2,1
HID597221,0,1,2,0,0,0,,1,1,,1
HID597279,0,1,2,1,0,0,,1,1,1,1
HID597294,0,2,2,1,0,1,,1,1,1,
HID597295,0,1,2,1,0,0,,1,1,1,
HID597312,0,1,2,0,0,0,,1,0,1,
HID597325,0,1,2,1,0,0,,1,1,1,
HID597441,1,1,2,0,0,0,,1,1,1,1
HID597593,0,1,2,0,0,0,,1,1,1,
HID597626,0,1,2,,0,0,,1,0,1,
HID597652,0,2,2,,0,0,,1,0,3,
HID597657,1,1,1,1,0,0,,1,1,1,
HID597676,0,1,2,1,1,0,,1,1,2,
HID597711,0,1,2,1,1,0,,1,1,2,
HID597734,0,1,2,1,0,0,,1,1,1,
HID597875,1,1,2,1,1,0,,1,1,1,
HID597876,0,2,2,1,0,0,,1,0,,1
HID597916,0,1,2,1,0,0,,1,1,1,
HID597917,0,1,2,1,1,0,,1,1,2,1
HID598016,0,1,2,1,0,0,,1,0,2,
HID598119,0,1,2,1,1,0,,1,1,1,1
HID598233,1,1,2,,0,0,,1,0,1,
HID598327,0,1,2,1,1,0,,1,1,1,1
HID598351,1,1,2,1,1,0,,1,0,1,
HID598401,0,1,2,1,0,0,,1,1,1,1
HID598416,1,1,2,0,0,0,,1,1,2,
HID598573,0,1,2,1,0,0,,1,1,1,
HID598681,0,1,2,1,0,0,,1,0,1,1
HID598763,0,1,2,,0,0,,1,0,1,
HID598925,0,2,2,1,0,0,,1,1,1,1
HID599060,0,1,2,1,0,0,,1,1,2,
HID599104,0,1,2,1,0,0,,1,1,1,1
HID599128,0,1,2,0,0,0,,1,0,1,
HID599211,0,1,2,1,0,0,,1,0,1,
HID599407,0,1,2,1,0,0,,1,1,,1
HID599591,0,1,2,0,1,0,,0,1,,
HID599778,0,2,2,0,0,0,,0,0,1,
HID599790,0,1,2,1,0,0,,1,0,1,
HID599904,0,2,2,0,0,0,,1,1,1,
HID599906,1,1,2,1,0,0,,1,1,1,
HID599943,0,1,2,0,0,1,,1,0,2,
HID600038,0,1,2,1,0,0,,1,1,1,
HID600041,1,2,2,1,1,0,,1,1,2,
HID600151,0,1,2,1,0,0,,1,0,1,
HID600250,0,2,2,1,0,0,,1,0,1,
HID600372,0,1,2,,0,0,,1,0,,
HID600427,1,1,2,1,0,0,,1,1,1,1
HID600573,1,1,2,,0,0,,1,0,1,
HID600942,0,1,2,1,0,0,,1,0,2,1
HID601049,0,1,2,0,0,1,,1,1,1,1
HID601581,0,1,2,1,0,0,,1,0,1,
HID601704,1,1,2,,0,0,,1,0,1,
HID601760,1,1,2,1,0,0,,1,1,1,
HID601775,0,1,2,1,0,0,,1,1,1,1
HID601827,0,1,2,1,0,0,,1,1,2,
HID601915,0,1,2,1,0,0,,1,1,2,
HID602008,0,1,2,1,1,0,,1,1,1,
HID602028,0,1,2,1,0,0,,0,1,,
HID602082,1,1,2,0,0,0,,1,0,1,
HID602128,0,1,2,1,0,0,,1,0,,1
HID602223,0,1,2,1,0,0,,1,1,1,1
HID602246,0,1,2,0,0,0,,1,1,1,
HID602273,0,1,2,1,1,0,,1,1,1,
HID602276,0,1,2,1,0,0,,1,1,1,1
HID602672,0,1,2,1,0,0,,1,1,1,1
HID602822,0,1,2,1,0,0,,1,1,1,
HID602889,1,1,2,1,1,0,,1,0,,1
HID603106,1,1,2,1,0,0,,1,1,1,1
HID603202,1,1,2,1,0,0,,1,1,1,
HID603258,0,1,2,1,0,0,,1,1,1,
HID603380,0,1,2,1,0,0,,1,1,2,1
HID603383,0,1,2,1,0,0,,1,0,1,
HID603432,0,1,2,1,0,0,,1,0,1,1
HID603468,0,1,2,1,0,0,,1,1,1,
HID603499,1,1,2,1,0,0,,1,1,1,
HID603546,0,1,2,1,1,0,,1,1,1,1
HID603572,1,1,2,,0,0,,0,0,1,
HID603605,0,1,2,1,0,0,,1,1,1,1
HID603758,0,1,2,0,1,0,,1,1,1,
HID603979,1,1,2,1,0,1,,1,1,2,1
HID604125,1,1,2,1,0,0,,1,1,1,
HID604132,0,1,2,0,0,0,,1,1,,1
HID604140,0,1,2,1,0,0,,1,1,1,1
HID604203,0,1,2,1,0,0,,1,1,,1
HID604278,0,1,2,,0,0,,1,0,1,
HID604309,0,1,2,0,0,0,,1,0,1,
HID604341,0,1,2,1,0,0,,1,1,2,
HID604446,0,1,2,1,0,0,,1,0,2,
HID604514,0,1,2,1,0,0,,1,1,2,1
HID604536,0,1,2,0,0,0,,1,1,2,
HID604554,0,1,2,1,0,0,,1,1,1,2
HID604745,1,1,2,1,1,0,,1,1,,1
HID605006,0,1,2,1,0,0,,1,0,1,1
HID605074,0,1,2,1,0,0,,1,1,1,
HID605103,0,1,2,1,0,0,,1,1,1,1
HID605105,0,1,2,1,0,0,,1,0,1,
HID605114,0,1,2,1,0,0,,1,1,1,1
HID605117,0,2,2,0,0,0,,1,0,2,
HID605139,1,1,2,1,0,0,,1,0,1,
HID605488,0,2,2,1,0,0,,1,1,1,1
HID605493,0,1,2,0,0,0,,1,0,1,
HID605572,0,1,2,1,0,0,,1,1,1,
HID605651,0,1,2,1,1,0,,1,1,2,2
HID605660,0,2,2,,0,0,,1,0,1,
HID605694,0,1,2,1,0,0,,1,1,,1
HID605760,0,1,2,1,0,0,,1,0,,1
HID605782,0,1,2,1,0,0,,1,1,2,
HID605851,1,1,2,1,0,0,,1,1,1,
HID605956,0,1,2,1,0,0,,1,1,2,
HID606191,0,1,2,1,0,0,,1,0,1,
HID606204,0,1,2,1,0,0,,1,1,1,
HID606252,0,2,2,1,0,0,,1,0,1,
HID606255,1,1,2,0,0,0,,1,0,1,
HID606418,0,1,2,1,0,0,,1,1,2,
HID606435,0,1,2,,0,0,,1,0,1,
HID606537,0,1,2,1,0,0,,1,1,1,1
HID606658,1,1,2,0,1,0,0,1,1,1,1
HID606684,0,1,2,,0,0,,1,0,,1
HID606704,0,1,2,1,0,0,,1,1,1,
HID606794,0,1,2,1,0,0,,1,0,1,
HID606906,0,1,2,0,0,0,,1,1,,1
HID607045,0,1,2,1,0,1,,1,1,2,2
HID607072,0,2,1,0,0,0,,1,0,2,
HID607101,0,2,2,0,1,0,,1,1,2,2
HID607395,0,1,2,1,0,0,,1,1,1,1
HID607473,0,1,2,1,0,0,,1,1,1,
HID607670,1,1,2,1,0,0,,0,0,2,
HID607882,0,1,2,1,0,0,,1,0,,1
HID607951,1,1,2,0,0,0,,1,0,1,
HID607989,1,1,2,0,0,0,,1,0,2,
HID607993,1,1,2,1,1,0,,1,1,1,
HID608087,0,1,2,1,1,0,,1,1,1,1
HID608238,0,1,2,,0,0,,1,0,1,
HID608297,1,1,2,1,0,0,,1,1,1,
HID608306,1,1,2,1,0,0,,1,1,1,
HID608353,0,2,2,1,0,0,,1,1,2,2
HID608430,0,1,2,1,0,0,,1,1,2,
HID608523,0,1,2,1,0,0,,1,1,2,1
HID608661,0,2,2,1,0,1,,1,1,1,1
HID608685,0,1,2,,0,0,,1,0,1,
HID608803,0,1,2,1,0,0,,1,1,1,1
HID608815,0,1,2,1,0,0,,1,1,1,
HID608831,0,1,2,0,0,0,,1,1,1,
HID608901,0,1,2,1,0,0,,1,1,1,
HID608915,1,1,2,1,0,0,,1,1,1,1
HID609001,0,1,1,1,1,0,,1,1,2,1
HID609083,0,1,2,1,0,0,,1,1,1,
HID609157,1,1,2,1,0,0,,1,1,1,
HID609207,0,1,2,1,0,0,,1,1,,1
HID609256,1,1,2,1,0,1,,1,1,2,
HID609295,1,2,2,1,1,0,,1,1,1,
HID609338,0,1,2,1,0,0,,1,0,2,1
HID609355,1,1,2,0,0,0,,1,0,1,
HID609404,0,1,2,1,0,0,,1,1,1,
HID609425,1,2,2,,0,0,,1,0,1,1
HID609505,1,1,2,1,0,0,,1,1,2,1
HID609641,0,1,2,1,0,0,,1,1,,1
HID609762,1,1,2,1,0,0,,1,1,1,1
HID609780,1,1,2,1,1,0,,1,1,1,
HID609789,1,1,2,0,0,0,,1,1,1,
HID609790,0,1,2,1,1,0,,1,0,1,
HID609839,1,1,2,1,0,0,,1,0,1,
HID609878,0,1,2,1,0,0,,1,1,1,1
HID609911,0,1,2,1,0,0,,1,0,2,1
HID609922,0,1,2,0,0,0,,1,0,1,
HID609990,0,1,2,1,0,0,,0,1,2,
HID610030,0,1,2,1,1,0,,1,0,,2
HID610091,0,1,2,1,0,0,,1,0,1,
HID610154,0,1,2,1,1,0,,1,1,1,1
HID610259,0,2,2,0,0,0,,1,1,1,
HID610337,0,1,2,1,0,1,,1,1,1,
HID610356,0,1,2,1,0,0,,1,1,,
HID610390,0,2,2,1,1,0,,1,1,1,
HID610409,1,1,2,1,0,0,,1,1,1,
HID610428,1,1,2,0,1,0,,1,1,1,
HID610543,1,2,2,1,0,0,,1,1,2,
HID610709,0,1,2,1,0,0,,1,1,2,
HID610712,1,1,2,1,0,0,,1,1,1,1
HID610720,0,1,2,,0,0,,1,0,2,
HID610722,1,1,2,1,1,1,,1,1,1,1
HID610727,0,2,2,1,0,0,,1,0,1,
HID610768,0,1,2,1,1,0,,1,1,1,
HID610805,1,1,2,1,0,0,,1,1,1,
HID610824,0,2,2,1,0,1,,1,1,2,1
HID611031,0,1,2,1,0,0,,1,1,1,
HID611113,0,1,2,1,0,0,,1,1,1,1
HID611141,0,2,2,1,1,1,,1,1,1,
HID611142,0,1,2,1,1,0,,1,1,1,
HID611187,1,1,2,1,0,0,,1,1,1,1
HID611236,0,2,2,1,1,0,,1,1,1,
HID611537,0,1,2,0,1,0,,1,1,2,
HID611541,0,1,2,0,0,0,,1,1,2,
HID611557,0,1,2,1,0,0,,1,1,1,1
HID611623,0,1,2,1,0,0,,1,1,1,
HID611792,0,1,2,0,0,0,,1,1,1,1
HID611816,1,1,2,1,0,1,,1,0,1,
HID611944,1,1,2,0,0,0,,1,1,1,1
HID612057,0,1,2,1,0,0,,1,1,1,
HID612128,0,1,2,1,0,0,,1,1,1,1
HID612132,0,1,2,0,0,0,,1,0,,
HID612213,0,1,2,1,0,0,,1,1,1,
HID612280,1,1,2,1,0,0,,1,1,,1
HID612446,0,1,2,1,1,1,,1,1,1,1
HID612536,0,1,2,1,0,0,,1,1,1,
HID612724,0,1,2,1,1,0,,1,1,1,1
HID612726,0,1,2,1,0,0,,1,1,1,1
HID612742,0,1,2,0,0,0,1,1,1,2,1
HID612773,0,1,2,1,1,0,,1,1,1,
HID612935,0,1,2,1,0,0,,1,1,1,
HID612984,0,1,2,0,0,1,1,1,0,2,1
HID613123,0,1,2,1,0,0,,1,1,,1
HID613141,0,1,2,1,0,0,,1,1,1,
HID613225,0,1,2,1,1,0,,1,1,1,1
HID613244,0,1,2,1,0,1,,0,1,1,1
HID613272,0,1,2,1,0,0,,1,0,2,2
HID613509,0,1,2,1,0,0,,1,1,1,1
HID613715,0,1,2,,0,0,,1,0,1,
HID613727,0,1,2,1,0,0,,1,1,1,1
HID613790,0,2,2,1,0,1,,1,1,1,1
HID613809,0,1,2,1,1,0,,1,1,1,
HID614188,0,1,2,0,0,0,,1,0,1,
HID614288,0,1,2,1,1,0,,1,1,1,
HID614289,0,1,2,1,0,0,,1,0,1,1
HID614325,1,1,2,0,1,0,,1,1,1,
HID614337,0,1,2,1,0,0,,1,1,1,1
HID614472,0,1,2,1,0,0,,1,1,1,
HID614579,0,2,2,0,0,0,,1,1,1,1
HID614940,0,1,2,1,0,0,,1,0,2,2
HID614993,0,2,2,1,1,0,,1,1,1,1
HID615055,0,1,2,0,1,0,,1,1,1,1
HID615131,0,1,2,1,1,0,,1,1,1,
HID615265,0,1,2,1,1,0,,1,1,1,
HID615445,0,2,2,1,1,0,,1,1,1,
HID615477,1,1,1,0,0,1,1,1,1,1,
HID615489,0,1,2,1,0,0,,1,1,1,
HID615547,0,2,2,1,0,1,,1,1,1,1
HID615641,0,1,2,0,1,0,,1,0,1,
HID615680,1,2,2,1,0,0,,1,0,1,
HID615683,1,2,2,1,1,0,,1,1,1,
HID615776,0,1,2,1,1,0,,0,1,1,1
HID615842,0,2,2,1,0,0,,1,1,1,
HID615889,0,1,2,1,1,0,,1,0,2,1
HID616203,0,2,2,1,1,0,,1,1,2,2
HID616291,0,1,2,0,0,0,,1,0,2,
HID616309,0,1,2,1,0,0,,1,1,1,
HID616393,0,1,2,1,0,0,,1,1,,2
HID616554,0,2,2,0,0,0,,1,0,2,
HID616603,1,1,2,,0,0,,1,0,1,
HID616639,0,2,2,1,1,0,,1,1,2,
HID616649,0,1,2,1,0,0,,1,1,1,1
HID616811,0,1,2,1,0,0,,1,1,1,
HID616852,0,1,2,1,1,0,,1,1,2,
HID616959,0,1,2,,0,0,,1,0,2,
HID616996,0,1,2,0,0,0,,1,1,1,1
HID617095,1,1,2,0,0,1,,1,0,2,1
HID617101,0,1,2,1,0,1,,1,1,1,1
HID617200,0,2,2,1,1,1,,1,1,2,2
HID617308,1,1,2,1,0,0,,1,1,1,1
HID617358,1,1,2,1,1,0,,1,1,1,
HID617400,0,1,2,1,0,0,,1,0,1,
HID617483,0,1,2,1,0,0,,1,1,1,1
HID617529,1,1,2,1,0,0,,1,1,2,2
HID617558,1,1,2,1,1,0,,1,1,1,
HID617837,0,1,2,,0,0,,1,0,2,
HID617947,0,1,2,,0,0,,1,0,1,
HID618054,0,1,2,,0,0,,1,0,1,
HID618150,0,1,2,1,0,0,,1,1,1,1
HID618195,0,1,2,1,0,0,,1,1,1,1
HID618221,1,2,2,1,1,0,,1,1,2,2
HID618315,0,1,2,,0,0,,1,0,1,
HID618466,1,1,2,1,1,0,,1,1,1,
HID618566,1,1,2,0,0,0,,1,1,1,
HID618597,0,1,2,1,1,0,,1,1,1,
HID618679,0,2,2,,0,0,,1,0,1,1
HID618755,0,1,2,1,1,0,,1,0,2,
HID618766,0,1,2,0,0,0,,1,1,1,1
HID618868,1,1,2,1,0,0,,1,0,1,
HID618943,0,1,2,0,0,1,,1,1,1,1
HID619073,1,1,2,1,0,0,,1,0,2,2
HID619089,0,1,2,1,0,0,,1,0,1,
HID619147,0,1,2,1,0,0,,1,1,2,2
HID619178,0,1,2,1,0,0,,1,1,1,1
HID619298,0,1,2,0,0,0,,1,1,2,
HID619398,0,1,2,1,0,0,,1,1,1,1
HID619460,0,1,2,0,0,0,,1,1,1,
HID619771,0,1,2,0,0,0,,0,0,2,
HID619898,0,1,2,1,0,0,,1,1,2,1
HID619970,0,1,2,,0,0,,1,0,2,
HID620022,0,1,2,1,0,0,,1,1,1,1
HID620071,1,1,2,1,0,0,,1,1,1,
HID620095,0,1,2,1,0,0,,1,1,1,1
HID620098,0,1,2,1,0,0,,1,0,1,
HID620144,0,1,2,1,1,0,,1,1,,1
HID620171,0,1,2,1,0,0,,1,1,1,1
HID620190,0,2,2,1,1,1,,1,1,1,
HID620208,0,1,2,1,0,0,,1,1,1,
HID620231,1,1,2,1,0,1,,1,1,1,1
HID620486,0,1,2,1,1,0,,1,1,,1
HID620492,0,2,2,1,1,0,,1,1,1,1
HID620497,0,2,2,0,0,1,,1,0,1,
HID620575,0,2,2,1,1,0,,1,1,,1
HID620644,0,2,2,,0,0,,1,0,2,
HID620689,0,1,2,1,0,0,,1,1,1,
HID620836,0,1,2,1,0,1,0,1,0,2,2
HID620900,0,1,2,1,0,0,,1,1,2,
HID620968,1,1,2,1,0,0,,1,1,1,1
HID621072,0,1,2,0,0,0,,1,1,1,1
HID621123,0,1,2,1,0,1,,1,0,,1
HID621200,1,1,2,1,0,0,,1,0,1,1
HID621239,0,1,2,1,0,0,,1,0,2,
HID621242,0,1,2,1,0,0,,1,1,1,1
HID621353,0,1,2,1,1,0,,1,1,2,1
HID621388,0,1,2,1,0,0,,1,1,1,1
HID621507,1,1,2,1,0,0,,1,1,1,
HID621554,1,1,2,1,0,0,,1,1,1,1
HID621703,0,1,2,1,0,0,,1,1,2,
HID621828,0,1,2,1,0,1,,1,0,,1
HID621840,0,1,2,0,0,0,,1,0,1,
HID621868,0,1,2,1,0,0,,1,1,2,
HID621953,0,1,2,1,1,0,,1,1,1,
HID621998,0,1,2,1,0,0,,1,1,2,
HID622077,1,1,2,1,0,0,,1,1,1,
HID622255,0,1,2,1,1,0,,1,1,1,1
HID622310,0,1,2,1,0,0,1,1,1,1,
HID622324,0,1,2,0,1,0,,1,1,1,
HID622336,0,1,2,1,0,0,,1,0,1,
HID622515,1,1,2,1,1,0,,1,1,1,
HID622570,1,1,2,1,0,0,,1,1,1,1
HID623010,0,1,2,1,0,0,,1,0,2,
HID623487,0,1,2,,0,1,,1,0,2,2
HID623635,1,1,2,1,1,1,,1,1,,2
HID623830,0,2,2,1,0,0,,1,0,2,
HID623869,0,1,2,0,0,0,,1,0,1,1
HID624076,1,1,2,0,0,0,,1,1,,1
HID624171,1,1,2,1,0,0,,1,1,1,1
HID624344,0,1,2,0,0,0,,1,1,1,1
HID624356,0,1,2,1,1,0,,1,1,1,
HID624609,0,1,2,1,0,0,,1,1,1,1
HID624742,0,1,2,,0,0,,1,0,1,
